# ----------------------------------------
# All Web Site Data
# Pages
# 20130101-20220720
# ----------------------------------------

Page,Page Views,Unique Page Views,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
17/01/2015,"60,012"
18/01/2015,"64,245"
19/01/2015,"86,041"
20/01/2015,"89,287"
21/01/2015,"90,676"
22/01/2015,"88,963"
23/01/2015,"80,820"
24/01/2015,"59,892"
25/01/2015,"64,835"
26/01/2015,"89,970"
27/01/2015,"93,806"
28/01/2015,"93,036"
29/01/2015,"91,461"
30/01/2015,"79,982"
31/01/2015,"60,373"
01/02/2015,"65,450"
02/02/2015,"90,934"
03/02/2015,"94,296"
04/02/2015,"95,551"
05/02/2015,"96,072"
06/02/2015,"81,860"
07/02/2015,"58,736"
08/02/2015,"66,620"
09/02/2015,"90,502"
10/02/2015,"93,823"
11/02/2015,"94,363"
12/02/2015,"90,861"
13/02/2015,"76,807"
14/02/2015,"53,334"
15/02/2015,"61,534"
16/02/2015,"81,260"
17/02/2015,"87,642"
18/02/2015,"87,739"
19/02/2015,"87,684"
20/02/2015,"80,437"
21/02/2015,"59,358"
22/02/2015,"62,701"
23/02/2015,"87,382"
24/02/2015,"90,800"
25/02/2015,"89,769"
26/02/2015,"90,371"
27/02/2015,"80,524"
28/02/2015,"58,361"
01/03/2015,"62,349"
02/03/2015,"88,652"
03/03/2015,"92,760"
04/03/2015,"93,939"
05/03/2015,"94,585"
06/03/2015,"81,152"
07/03/2015,"59,147"
08/03/2015,"59,141"
09/03/2015,"91,640"
10/03/2015,"96,213"
11/03/2015,"95,961"
12/03/2015,"96,200"
13/03/2015,"86,060"
14/03/2015,"62,002"
15/03/2015,"65,832"
16/03/2015,"94,965"
17/03/2015,"93,118"
18/03/2015,"95,391"
19/03/2015,"91,482"
20/03/2015,"82,422"
21/03/2015,"58,495"
22/03/2015,"65,206"
23/03/2015,"95,004"
24/03/2015,"96,346"
25/03/2015,"96,634"
26/03/2015,"95,473"
27/03/2015,"85,323"
28/03/2015,"60,280"
29/03/2015,"63,547"
30/03/2015,"96,524"
31/03/2015,"96,176"
01/04/2015,"104,738"
02/04/2015,"154,907"
03/04/2015,"192,690"
04/04/2015,"112,244"
05/04/2015,"96,086"
06/04/2015,"118,940"
07/04/2015,"127,659"
08/04/2015,"121,136"
09/04/2015,"106,715"
10/04/2015,"88,061"
11/04/2015,"63,289"
12/04/2015,"66,008"
13/04/2015,"95,837"
14/04/2015,"98,437"
15/04/2015,"105,119"
16/04/2015,"110,093"
17/04/2015,"98,976"
18/04/2015,"72,045"
19/04/2015,"75,711"
20/04/2015,"115,982"
21/04/2015,"113,992"
22/04/2015,"110,870"
23/04/2015,"105,782"
24/04/2015,"92,213"
25/04/2015,"64,575"
26/04/2015,"69,003"
27/04/2015,"104,284"
28/04/2015,"105,142"
29/04/2015,"104,058"
30/04/2015,"93,058"
01/05/2015,"73,625"
02/05/2015,"57,483"
03/05/2015,"62,600"
04/05/2015,"92,963"
05/05/2015,"97,721"
06/05/2015,"98,279"
07/05/2015,"96,170"
08/05/2015,"82,153"
09/05/2015,"55,555"
10/05/2015,"61,190"
11/05/2015,"94,102"
12/05/2015,"97,507"
13/05/2015,"98,218"
14/05/2015,"95,438"
15/05/2015,"82,652"
16/05/2015,"57,806"
17/05/2015,"63,746"
18/05/2015,"95,222"
19/05/2015,"94,995"
20/05/2015,"96,816"
21/05/2015,"95,212"
22/05/2015,"83,170"
23/05/2015,"56,098"
24/05/2015,"55,532"
25/05/2015,"78,557"
26/05/2015,"95,941"
27/05/2015,"99,918"
28/05/2015,"103,740"
29/05/2015,"87,242"
30/05/2015,"57,668"
31/05/2015,"63,174"
01/06/2015,"95,330"
02/06/2015,"98,405"
03/06/2015,"96,433"
04/06/2015,"91,816"
05/06/2015,"79,723"
06/06/2015,"53,357"
07/06/2015,"56,747"
08/06/2015,"91,161"
09/06/2015,"95,632"
10/06/2015,"93,450"
11/06/2015,"90,132"
12/06/2015,"78,273"
13/06/2015,"53,893"
14/06/2015,"58,947"
15/06/2015,"94,015"
16/06/2015,"92,693"
17/06/2015,"91,549"
18/06/2015,"89,941"
19/06/2015,"77,326"
20/06/2015,"55,946"
21/06/2015,"58,503"
22/06/2015,"91,717"
23/06/2015,"93,469"
24/06/2015,"90,732"
25/06/2015,"89,130"
26/06/2015,"77,223"
27/06/2015,"51,547"
28/06/2015,"57,369"
29/06/2015,"87,257"
30/06/2015,"89,065"
01/07/2015,"85,227"
02/07/2015,"82,942"
03/07/2015,"67,969"
04/07/2015,"49,228"
05/07/2015,"53,763"
06/07/2015,"87,422"
07/07/2015,"90,624"
08/07/2015,"94,093"
09/07/2015,"90,477"
10/07/2015,"76,997"
11/07/2015,"52,358"
12/07/2015,"61,097"
13/07/2015,"99,773"
14/07/2015,"142,398"
15/07/2015,"111,821"
16/07/2015,"99,615"
17/07/2015,"80,695"
18/07/2015,"56,802"
19/07/2015,"60,378"
20/07/2015,"90,751"
21/07/2015,"94,039"
22/07/2015,"94,981"
23/07/2015,"91,859"
24/07/2015,"79,964"
25/07/2015,"53,651"
26/07/2015,"59,721"
27/07/2015,"92,097"
28/07/2015,"95,347"
29/07/2015,"91,301"
30/07/2015,"90,040"
31/07/2015,"75,136"
01/08/2015,"50,489"
02/08/2015,"56,603"
03/08/2015,"88,363"
04/08/2015,"91,567"
05/08/2015,"89,147"
06/08/2015,"86,587"
07/08/2015,"77,145"
08/08/2015,"52,557"
09/08/2015,"57,412"
10/08/2015,"86,705"
11/08/2015,"92,248"
12/08/2015,"87,693"
13/08/2015,"86,297"
14/08/2015,"76,951"
15/08/2015,"52,473"
16/08/2015,"58,296"
17/08/2015,"87,653"
18/08/2015,"88,110"
19/08/2015,"88,115"
20/08/2015,"86,728"
21/08/2015,"75,580"
22/08/2015,"54,342"
23/08/2015,"59,144"
24/08/2015,"86,019"
25/08/2015,"89,041"
26/08/2015,"88,249"
27/08/2015,"85,926"
28/08/2015,"74,170"
29/08/2015,"50,277"
30/08/2015,"56,089"
31/08/2015,"86,684"
01/09/2015,"88,282"
02/09/2015,"93,286"
03/09/2015,"94,725"
04/09/2015,"84,221"
05/09/2015,"57,132"
06/09/2015,"60,780"
07/09/2015,"84,160"
08/09/2015,"95,323"
09/09/2015,"93,843"
10/09/2015,"89,887"
11/09/2015,"75,999"
12/09/2015,"52,702"
13/09/2015,"56,059"
14/09/2015,"85,489"
15/09/2015,"88,829"
16/09/2015,"85,432"
17/09/2015,"83,077"
18/09/2015,"74,512"
19/09/2015,"50,798"
20/09/2015,"56,160"
21/09/2015,"85,044"
22/09/2015,"87,192"
23/09/2015,"82,709"
24/09/2015,"78,538"
25/09/2015,"67,675"
26/09/2015,"44,749"
27/09/2015,"45,972"
28/09/2015,"72,174"
29/09/2015,"74,210"
30/09/2015,"71,738"
01/10/2015,"69,520"
02/10/2015,"61,115"
03/10/2015,"46,815"
04/10/2015,"47,535"
05/10/2015,"74,081"
06/10/2015,"76,234"
07/10/2015,"80,249"
08/10/2015,"80,069"
09/10/2015,"72,345"
10/10/2015,"48,488"
11/10/2015,"50,429"
12/10/2015,"75,592"
13/10/2015,"80,022"
14/10/2015,"81,565"
15/10/2015,"82,597"
16/10/2015,"70,789"
17/10/2015,"45,677"
18/10/2015,"50,358"
19/10/2015,"78,995"
20/10/2015,"78,746"
21/10/2015,"77,584"
22/10/2015,"73,500"
23/10/2015,"65,649"
24/10/2015,"45,922"
25/10/2015,"49,512"
26/10/2015,"75,270"
27/10/2015,"81,400"
28/10/2015,"75,990"
29/10/2015,"75,103"
30/10/2015,"66,917"
31/10/2015,"43,364"
01/11/2015,"50,345"
02/11/2015,"75,222"
03/11/2015,"76,870"
04/11/2015,"77,181"
05/11/2015,"76,670"
06/11/2015,"67,561"
07/11/2015,"47,164"
08/11/2015,"51,157"
09/11/2015,"74,984"
10/11/2015,"74,710"
11/11/2015,"72,534"
12/11/2015,"77,061"
13/11/2015,"66,712"
14/11/2015,"46,092"
15/11/2015,"55,106"
16/11/2015,"94,466"
17/11/2015,"172,845"
18/11/2015,"135,776"
19/11/2015,"89,250"
20/11/2015,"69,999"
21/11/2015,"48,041"
22/11/2015,"51,830"
23/11/2015,"73,777"
24/11/2015,"73,789"
25/11/2015,"71,925"
26/11/2015,"63,356"
27/11/2015,"57,352"
28/11/2015,"46,371"
29/11/2015,"49,968"
30/11/2015,"73,077"
01/12/2015,"77,806"
02/12/2015,"78,071"
03/12/2015,"74,605"
04/12/2015,"66,000"
05/12/2015,"46,621"
06/12/2015,"50,906"
07/12/2015,"74,245"
08/12/2015,"75,243"
09/12/2015,"78,023"
10/12/2015,"72,347"
11/12/2015,"66,006"
12/12/2015,"46,173"
13/12/2015,"51,150"
14/12/2015,"73,273"
15/12/2015,"74,666"
16/12/2015,"74,099"
17/12/2015,"70,822"
18/12/2015,"61,663"
19/12/2015,"43,854"
20/12/2015,"48,505"
21/12/2015,"67,655"
22/12/2015,"65,801"
23/12/2015,"59,819"
24/12/2015,"47,858"
25/12/2015,"44,526"
26/12/2015,"44,173"
27/12/2015,"49,088"
28/12/2015,"62,438"
29/12/2015,"62,296"
30/12/2015,"58,246"
31/12/2015,"41,068"
01/01/2016,"43,245"
02/01/2016,"45,740"
03/01/2016,"52,142"
04/01/2016,"70,591"
05/01/2016,"75,024"
06/01/2016,"72,585"
07/01/2016,"73,295"
08/01/2016,"65,950"
09/01/2016,"47,446"
10/01/2016,"53,036"
11/01/2016,"80,468"
12/01/2016,"78,730"
13/01/2016,"75,535"
14/01/2016,"73,198"
15/01/2016,"65,133"
16/01/2016,"47,880"
17/01/2016,"53,947"
18/01/2016,"73,587"
19/01/2016,"83,673"
20/01/2016,"91,425"
21/01/2016,"75,617"
22/01/2016,"68,600"
23/01/2016,"48,686"
24/01/2016,"51,632"
25/01/2016,"73,338"
26/01/2016,"83,732"
27/01/2016,"99,347"
28/01/2016,"84,075"
29/01/2016,"69,807"
30/01/2016,"47,416"
31/01/2016,"53,932"
01/02/2016,"75,404"
02/02/2016,"86,967"
03/02/2016,"102,739"
04/02/2016,"77,903"
05/02/2016,"65,880"
06/02/2016,"50,048"
07/02/2016,"50,540"
08/02/2016,"71,961"
09/02/2016,"83,206"
10/02/2016,"96,823"
11/02/2016,"75,591"
12/02/2016,"67,005"
13/02/2016,"56,558"
14/02/2016,"53,026"
15/02/2016,"73,418"
16/02/2016,"87,474"
17/02/2016,"100,069"
18/02/2016,"77,174"
19/02/2016,"69,376"
20/02/2016,"50,831"
21/02/2016,"55,429"
22/02/2016,"76,854"
23/02/2016,"88,674"
24/02/2016,"79,462"
25/02/2016,"100,352"
26/02/2016,"73,375"
27/02/2016,"48,569"
28/02/2016,"52,354"
29/02/2016,"77,180"
01/03/2016,"79,112"
02/03/2016,"88,816"
03/03/2016,"115,346"
04/03/2016,"69,201"
05/03/2016,"49,614"
06/03/2016,"54,010"
07/03/2016,"76,922"
08/03/2016,"83,592"
09/03/2016,"77,041"
10/03/2016,"123,252"
11/03/2016,"68,381"
12/03/2016,"48,100"
13/03/2016,"50,377"
14/03/2016,"76,132"
15/03/2016,"86,655"
16/03/2016,"80,137"
17/03/2016,"78,242"
18/03/2016,"67,708"
19/03/2016,"48,693"
20/03/2016,"51,980"
21/03/2016,"76,103"
22/03/2016,"85,523"
23/03/2016,"88,826"
24/03/2016,"83,106"
25/03/2016,"71,280"
26/03/2016,"57,590"
27/03/2016,"59,360"
28/03/2016,"82,749"
29/03/2016,"100,587"
30/03/2016,"88,938"
31/03/2016,"89,582"
01/04/2016,"78,942"
02/04/2016,"59,915"
03/04/2016,"62,534"
04/04/2016,"86,116"
05/04/2016,"94,831"
06/04/2016,"87,684"
07/04/2016,"86,303"
08/04/2016,"76,597"
09/04/2016,"56,341"
10/04/2016,"60,194"
11/04/2016,"87,476"
12/04/2016,"98,253"
13/04/2016,"86,039"
14/04/2016,"82,452"
15/04/2016,"71,577"
16/04/2016,"49,688"
17/04/2016,"53,729"
18/04/2016,"80,981"
19/04/2016,"92,744"
20/04/2016,"84,076"
21/04/2016,"85,627"
22/04/2016,"79,790"
23/04/2016,"57,907"
24/04/2016,"62,064"
25/04/2016,"90,013"
26/04/2016,"98,492"
27/04/2016,"87,902"
28/04/2016,"87,136"
29/04/2016,"77,194"
30/04/2016,"55,165"
01/05/2016,"56,370"
02/05/2016,"81,780"
03/05/2016,"99,701"
04/05/2016,"89,821"
05/05/2016,"82,363"
06/05/2016,"74,329"
07/05/2016,"51,443"
08/05/2016,"56,082"
09/05/2016,"84,860"
10/05/2016,"95,434"
11/05/2016,"89,345"
12/05/2016,"88,689"
13/05/2016,"78,557"
14/05/2016,"55,428"
15/05/2016,"58,742"
16/05/2016,"83,856"
17/05/2016,"96,038"
18/05/2016,"88,569"
19/05/2016,"89,363"
20/05/2016,"79,777"
21/05/2016,"54,795"
22/05/2016,"58,571"
23/05/2016,"86,004"
24/05/2016,"96,438"
25/05/2016,"89,686"
26/05/2016,"85,617"
27/05/2016,"73,653"
28/05/2016,"50,588"
29/05/2016,"54,498"
30/05/2016,"76,074"
31/05/2016,"92,950"
01/06/2016,"86,511"
02/06/2016,"84,581"
03/06/2016,"75,605"
04/06/2016,"51,899"
05/06/2016,"55,092"
06/06/2016,"84,147"
07/06/2016,"94,331"
08/06/2016,"86,184"
09/06/2016,"84,327"
10/06/2016,"75,142"
11/06/2016,"53,009"
12/06/2016,"54,461"
13/06/2016,"80,241"
14/06/2016,"90,977"
15/06/2016,"83,234"
16/06/2016,"82,214"
17/06/2016,"72,022"
18/06/2016,"50,597"
19/06/2016,"53,930"
20/06/2016,"81,823"
21/06/2016,"91,027"
22/06/2016,"82,867"
23/06/2016,"80,964"
24/06/2016,"66,857"
25/06/2016,"46,964"
26/06/2016,"51,392"
27/06/2016,"76,698"
28/06/2016,"80,736"
29/06/2016,"73,311"
30/06/2016,"73,553"
01/07/2016,"63,690"
02/07/2016,"44,262"
03/07/2016,"47,729"
04/07/2016,"66,830"
05/07/2016,"71,973"
06/07/2016,"73,235"
07/07/2016,"72,101"
08/07/2016,"63,150"
09/07/2016,"46,159"
10/07/2016,"48,383"
11/07/2016,"75,748"
12/07/2016,"81,955"
13/07/2016,"58,388"
14/07/2016,"56,304"
15/07/2016,"49,299"
16/07/2016,"36,719"
17/07/2016,"40,737"
18/07/2016,"56,932"
19/07/2016,"67,330"
20/07/2016,"59,660"
21/07/2016,"59,715"
22/07/2016,"51,567"
23/07/2016,"38,728"
24/07/2016,"40,740"
25/07/2016,"59,100"
26/07/2016,"65,144"
27/07/2016,"58,689"
28/07/2016,"57,907"
29/07/2016,"49,928"
30/07/2016,"37,935"
31/07/2016,"41,022"
01/08/2016,"58,117"
02/08/2016,"67,032"
03/08/2016,"59,431"
04/08/2016,"58,309"
05/08/2016,"50,307"
06/08/2016,"37,332"
07/08/2016,"39,651"
08/08/2016,"56,446"
09/08/2016,"67,996"
10/08/2016,"60,894"
11/08/2016,"60,000"
12/08/2016,"50,892"
13/08/2016,"37,733"
14/08/2016,"40,731"
15/08/2016,"54,124"
16/08/2016,"65,212"
17/08/2016,"58,092"
18/08/2016,"56,440"
19/08/2016,"52,463"
20/08/2016,"40,185"
21/08/2016,"42,886"
22/08/2016,"60,395"
23/08/2016,"67,941"
24/08/2016,"59,255"
25/08/2016,"56,449"
26/08/2016,"50,739"
27/08/2016,"39,215"
28/08/2016,"42,062"
29/08/2016,"57,052"
30/08/2016,"67,193"
31/08/2016,"60,263"
01/09/2016,"58,028"
02/09/2016,"51,706"
03/09/2016,"39,368"
04/09/2016,"41,368"
05/09/2016,"52,955"
06/09/2016,"60,444"
07/09/2016,"59,930"
08/09/2016,"58,710"
09/09/2016,"53,229"
10/09/2016,"38,514"
11/09/2016,"40,649"
12/09/2016,"57,160"
13/09/2016,"58,658"
14/09/2016,"56,981"
15/09/2016,"56,605"
16/09/2016,"52,675"
17/09/2016,"43,137"
18/09/2016,"45,264"
19/09/2016,"62,021"
20/09/2016,"62,726"
21/09/2016,"62,741"
22/09/2016,"64,457"
23/09/2016,"54,466"
24/09/2016,"40,367"
25/09/2016,"43,934"
26/09/2016,"60,412"
27/09/2016,"59,533"
28/09/2016,"59,778"
29/09/2016,"58,068"
30/09/2016,"52,258"
01/10/2016,"39,470"
02/10/2016,"40,859"
03/10/2016,"57,414"
04/10/2016,"59,198"
05/10/2016,"60,087"
06/10/2016,"58,750"
07/10/2016,"54,369"
08/10/2016,"43,398"
09/10/2016,"43,100"
10/10/2016,"60,194"
11/10/2016,"60,402"
12/10/2016,"60,195"
13/10/2016,"65,616"
14/10/2016,"58,903"
15/10/2016,"47,402"
16/10/2016,"50,732"
17/10/2016,"69,476"
18/10/2016,"71,776"
19/10/2016,"70,350"
20/10/2016,"73,633"
21/10/2016,"75,891"
22/10/2016,"58,618"
23/10/2016,"64,132"
24/10/2016,"83,748"
25/10/2016,"85,351"
26/10/2016,"86,935"
27/10/2016,"83,606"
28/10/2016,"71,387"
29/10/2016,"54,466"
30/10/2016,"57,786"
31/10/2016,"71,108"
01/11/2016,"79,039"
02/11/2016,"81,355"
03/11/2016,"79,127"
04/11/2016,"73,350"
05/11/2016,"56,088"
06/11/2016,"59,862"
07/11/2016,"79,544"
08/11/2016,"76,005"
09/11/2016,"78,734"
10/11/2016,"107,368"
11/11/2016,"84,679"
12/11/2016,"57,528"
13/11/2016,"58,572"
14/11/2016,"80,715"
15/11/2016,"81,924"
16/11/2016,"76,103"
17/11/2016,"74,119"
18/11/2016,"66,746"
19/11/2016,"52,422"
20/11/2016,"55,591"
21/11/2016,"72,606"
22/11/2016,"74,222"
23/11/2016,"70,730"
24/11/2016,"66,992"
25/11/2016,"60,746"
26/11/2016,"51,027"
27/11/2016,"54,900"
28/11/2016,"71,722"
29/11/2016,"74,390"
30/11/2016,"74,159"
01/12/2016,"72,393"
02/12/2016,"63,692"
03/12/2016,"52,076"
04/12/2016,"54,048"
05/12/2016,"71,461"
06/12/2016,"57,567"
07/12/2016,"57,369"
08/12/2016,"56,949"
09/12/2016,"50,719"
10/12/2016,"38,419"
11/12/2016,"42,569"
12/12/2016,"55,048"
13/12/2016,"55,512"
14/12/2016,"54,424"
15/12/2016,"53,011"
16/12/2016,"46,086"
17/12/2016,"36,918"
18/12/2016,"40,180"
19/12/2016,"51,676"
20/12/2016,"52,843"
21/12/2016,"51,431"
22/12/2016,"47,527"
23/12/2016,"39,087"
24/12/2016,"29,245"
25/12/2016,"34,307"
26/12/2016,"43,024"
27/12/2016,"47,339"
28/12/2016,"45,870"
29/12/2016,"46,054"
30/12/2016,"38,735"
31/12/2016,"28,399"
01/01/2017,"32,136"
02/01/2017,"44,693"
03/01/2017,"52,168"
04/01/2017,"52,204"
05/01/2017,"51,987"
06/01/2017,"44,690"
07/01/2017,"37,146"
08/01/2017,"37,909"
09/01/2017,"52,431"
10/01/2017,"54,410"
11/01/2017,"55,354"
12/01/2017,"52,396"
13/01/2017,"47,616"
14/01/2017,"35,970"
15/01/2017,"40,630"
16/01/2017,"54,745"
17/01/2017,"58,608"
18/01/2017,"57,564"
19/01/2017,"55,950"
20/01/2017,"50,884"
21/01/2017,"40,222"
22/01/2017,"42,839"
23/01/2017,"57,707"
24/01/2017,"59,673"
25/01/2017,"54,458"
26/01/2017,"53,930"
27/01/2017,"47,802"
28/01/2017,"37,059"
29/01/2017,"38,631"
30/01/2017,"52,441"
31/01/2017,"54,581"
01/02/2017,"56,174"
02/02/2017,"57,343"
03/02/2017,"50,938"
04/02/2017,"40,264"
05/02/2017,"41,972"
06/02/2017,"58,554"
07/02/2017,"62,169"
08/02/2017,"60,754"
09/02/2017,"60,346"
10/02/2017,"52,369"
11/02/2017,"41,112"
12/02/2017,"44,380"
13/02/2017,"58,565"
14/02/2017,"56,415"
15/02/2017,"60,073"
16/02/2017,"57,654"
17/02/2017,"52,037"
18/02/2017,"39,432"
19/02/2017,"42,620"
20/02/2017,"55,094"
21/02/2017,"59,369"
22/02/2017,"57,959"
23/02/2017,"56,079"
24/02/2017,"50,576"
25/02/2017,"39,635"
26/02/2017,"42,073"
27/02/2017,"57,073"
28/02/2017,"57,066"
01/03/2017,"59,502"
02/03/2017,"59,074"
03/03/2017,"52,300"
04/03/2017,"39,175"
05/03/2017,"44,053"
06/03/2017,"57,648"
07/03/2017,"58,201"
08/03/2017,"56,922"
09/03/2017,"58,192"
10/03/2017,"51,282"
11/03/2017,"40,285"
12/03/2017,"39,851"
13/03/2017,"56,285"
14/03/2017,"58,942"
15/03/2017,"59,129"
16/03/2017,"57,428"
17/03/2017,"52,848"
18/03/2017,"39,455"
19/03/2017,"42,219"
20/03/2017,"56,570"
21/03/2017,"59,404"
22/03/2017,"59,369"
23/03/2017,"58,484"
24/03/2017,"51,935"
25/03/2017,"40,645"
26/03/2017,"42,115"
27/03/2017,"57,353"
28/03/2017,"57,061"
29/03/2017,"56,931"
30/03/2017,"58,184"
31/03/2017,"51,852"
01/04/2017,"39,380"
02/04/2017,"39,992"
03/04/2017,"54,526"
04/04/2017,"56,848"
05/04/2017,"58,835"
06/04/2017,"57,915"
07/04/2017,"50,741"
08/04/2017,"37,492"
09/04/2017,"40,034"
10/04/2017,"55,858"
11/04/2017,"57,127"
12/04/2017,"55,886"
13/04/2017,"53,485"
14/04/2017,"44,390"
15/04/2017,"36,944"
16/04/2017,"37,198"
17/04/2017,"50,355"
18/04/2017,"56,935"
19/04/2017,"56,140"
20/04/2017,"54,576"
21/04/2017,"49,974"
22/04/2017,"36,445"
23/04/2017,"38,998"
24/04/2017,"54,265"
25/04/2017,"55,745"
26/04/2017,"54,415"
27/04/2017,"54,401"
28/04/2017,"46,526"
29/04/2017,"34,467"
30/04/2017,"34,398"
01/05/2017,"45,072"
02/05/2017,"53,468"
03/05/2017,"54,199"
04/05/2017,"55,463"
05/05/2017,"48,440"
06/05/2017,"36,867"
07/05/2017,"38,729"
08/05/2017,"55,065"
09/05/2017,"55,493"
10/05/2017,"54,930"
11/05/2017,"56,125"
12/05/2017,"46,973"
13/05/2017,"36,808"
14/05/2017,"37,330"
15/05/2017,"51,130"
16/05/2017,"53,284"
17/05/2017,"55,157"
18/05/2017,"52,675"
19/05/2017,"46,968"
20/05/2017,"34,748"
21/05/2017,"37,525"
22/05/2017,"52,368"
23/05/2017,"55,281"
24/05/2017,"53,469"
25/05/2017,"51,103"
26/05/2017,"46,765"
27/05/2017,"33,903"
28/05/2017,"35,320"
29/05/2017,"46,834"
30/05/2017,"54,760"
31/05/2017,"53,429"
01/06/2017,"54,292"
02/06/2017,"47,860"
03/06/2017,"34,737"
04/06/2017,"38,673"
05/06/2017,"52,371"
06/06/2017,"55,212"
07/06/2017,"55,019"
08/06/2017,"53,513"
09/06/2017,"46,946"
10/06/2017,"34,234"
11/06/2017,"38,115"
12/06/2017,"53,611"
13/06/2017,"54,644"
14/06/2017,"53,361"
15/06/2017,"51,788"
16/06/2017,"46,495"
17/06/2017,"35,237"
18/06/2017,"36,698"
19/06/2017,"51,994"
20/06/2017,"54,817"
21/06/2017,"53,481"
22/06/2017,"53,530"
23/06/2017,"47,113"
24/06/2017,"33,154"
25/06/2017,"35,639"
26/06/2017,"49,995"
27/06/2017,"52,750"
28/06/2017,"53,044"
29/06/2017,"53,417"
30/06/2017,"45,919"
01/07/2017,"34,670"
02/07/2017,"37,772"
03/07/2017,"49,463"
04/07/2017,"50,216"
05/07/2017,"54,653"
06/07/2017,"55,490"
07/07/2017,"47,154"
08/07/2017,"34,785"
09/07/2017,"37,553"
10/07/2017,"52,655"
11/07/2017,"52,977"
12/07/2017,"51,667"
13/07/2017,"51,016"
14/07/2017,"44,219"
15/07/2017,"33,417"
16/07/2017,"36,262"
17/07/2017,"51,449"
18/07/2017,"53,424"
19/07/2017,"55,160"
20/07/2017,"52,073"
21/07/2017,"46,652"
22/07/2017,"35,070"
23/07/2017,"37,581"
24/07/2017,"55,024"
25/07/2017,"55,376"
26/07/2017,"53,328"
27/07/2017,"52,998"
28/07/2017,"46,139"
29/07/2017,"34,295"
30/07/2017,"35,175"
31/07/2017,"51,187"
01/08/2017,"52,152"
02/08/2017,"53,348"
03/08/2017,"52,648"
04/08/2017,"47,184"
05/08/2017,"34,947"
06/08/2017,"39,154"
07/08/2017,"52,950"
08/08/2017,"55,402"
09/08/2017,"56,328"
10/08/2017,"54,028"
11/08/2017,"46,953"
12/08/2017,"34,945"
13/08/2017,"36,183"
14/08/2017,"47,651"
15/08/2017,"47,967"
16/08/2017,"51,686"
17/08/2017,"53,112"
18/08/2017,"46,776"
19/08/2017,"35,152"
20/08/2017,"37,964"
21/08/2017,"51,419"
22/08/2017,"55,012"
23/08/2017,"55,625"
24/08/2017,"53,363"
25/08/2017,"45,811"
26/08/2017,"34,661"
27/08/2017,"38,696"
28/08/2017,"52,287"
29/08/2017,"55,742"
30/08/2017,"52,144"
31/08/2017,"53,116"
01/09/2017,"48,442"
02/09/2017,"36,159"
03/09/2017,"39,681"
04/09/2017,"49,588"
05/09/2017,"55,014"
06/09/2017,"56,490"
07/09/2017,"56,117"
08/09/2017,"50,628"
09/09/2017,"38,574"
10/09/2017,"40,853"
11/09/2017,"56,877"
12/09/2017,"55,136"
13/09/2017,"55,160"
14/09/2017,"52,385"
15/09/2017,"46,859"
16/09/2017,"38,636"
17/09/2017,"41,214"
18/09/2017,"56,829"
19/09/2017,"56,344"
20/09/2017,"56,442"
21/09/2017,"56,544"
22/09/2017,"51,280"
23/09/2017,"38,829"
24/09/2017,"41,101"
25/09/2017,"57,640"
26/09/2017,"58,110"
27/09/2017,"56,231"
28/09/2017,"53,761"
29/09/2017,"48,776"
30/09/2017,"37,492"
01/10/2017,"38,824"
02/10/2017,"53,807"
03/10/2017,"58,987"
04/10/2017,"58,027"
05/10/2017,"57,727"
06/10/2017,"52,357"
07/10/2017,"38,297"
08/10/2017,"39,317"
09/10/2017,"55,781"
10/10/2017,"55,185"
11/10/2017,"55,434"
12/10/2017,"54,396"
13/10/2017,"48,500"
14/10/2017,"36,522"
15/10/2017,"39,349"
16/10/2017,"54,530"
17/10/2017,"56,145"
18/10/2017,"57,208"
19/10/2017,"58,679"
20/10/2017,"54,539"
21/10/2017,"42,724"
22/10/2017,"47,879"
23/10/2017,"85,525"
24/10/2017,"78,673"
25/10/2017,"59,739"
26/10/2017,"56,406"
27/10/2017,"50,188"
28/10/2017,"37,177"
29/10/2017,"39,488"
30/10/2017,"53,348"
31/10/2017,"52,990"
01/11/2017,"53,129"
02/11/2017,"56,304"
03/11/2017,"51,504"
04/11/2017,"38,162"
05/11/2017,"43,671"
06/11/2017,"55,672"
07/11/2017,"56,889"
08/11/2017,"56,387"
09/11/2017,"55,007"
10/11/2017,"49,040"
11/11/2017,"39,103"
12/11/2017,"42,351"
13/11/2017,"58,765"
14/11/2017,"59,804"
15/11/2017,"59,705"
16/11/2017,"58,447"
17/11/2017,"49,727"
18/11/2017,"37,168"
19/11/2017,"40,784"
20/11/2017,"52,859"
21/11/2017,"54,911"
22/11/2017,"51,809"
23/11/2017,"48,007"
24/11/2017,"42,992"
25/11/2017,"35,725"
26/11/2017,"39,697"
27/11/2017,"53,900"
28/11/2017,"54,847"
29/11/2017,"55,324"
30/11/2017,"54,119"
01/12/2017,"47,635"
02/12/2017,"37,390"
03/12/2017,"38,838"
04/12/2017,"52,662"
05/12/2017,"54,563"
06/12/2017,"54,556"
07/12/2017,"53,388"
08/12/2017,"47,394"
09/12/2017,"35,672"
10/12/2017,"40,566"
11/12/2017,"54,058"
12/12/2017,"57,469"
13/12/2017,"58,721"
14/12/2017,"55,794"
15/12/2017,"50,301"
16/12/2017,"37,705"
17/12/2017,"42,013"
18/12/2017,"54,640"
19/12/2017,"54,163"
20/12/2017,"58,151"
